Source,CH1,CH2
Second,Volt,Volt
-0.00015687999,3.36000,1.20000
-0.00015680000,3.28000,1.00000
-0.00015671999,3.20000,1.20000
-0.00015664000,3.12000,1.00000
-0.00015656000,3.04000,1.20000
-0.00015648000,2.96000,1.20000
-0.00015640000,2.88000,1.40000
-0.00015632001,2.80000,1.20000
-0.00015624000,2.72000,1.60000
-0.00015615999,2.56000,1.20000
-0.00015608000,2.48000,1.60000
-0.00015599999,2.32000,1.60000
-0.00015592000,2.32000,1.80000
-0.00015584000,2.16000,1.40000
-0.00015576000,2.08000,1.80000
-0.00015568000,1.92000,1.80000
-0.00015560001,1.84000,1.80000
-0.00015552000,1.68000,1.80000
-0.00015543999,1.68000,2.00000
-0.00015536000,1.52000,1.80000
-0.00015527999,1.44000,2.00000
-0.00015520000,1.28000,1.80000
-0.00015512000,1.20000,2.00000
-0.00015504000,1.12000,1.80000
-0.00015496000,0.96000,1.80000
-0.00015487999,0.80000,1.80000
-0.00015480000,0.72000,1.80000
-0.00015471999,0.64000,1.60000
-0.00015464000,0.56000,1.80000
-0.00015456000,0.40000,1.80000
-0.00015448000,0.32000,1.80000
-0.00015440000,0.16000,1.60000
-0.00015432001,0.08000,1.60000
-0.00015424000,-0.08000,1.40000
-0.00015415999,-0.16000,1.40000
-0.00015408000,-0.32000,1.40000
-0.00015399999,-0.40000,1.40000
-0.00015392000,-0.56000,1.20000
-0.00015384000,-0.64000,1.20000
-0.00015376000,-0.80000,1.20000
-0.00015368000,-0.96000,1.20000
-0.00015360001,-1.04000,1.00000
-0.00015352000,-1.12000,1.20000
-0.00015343999,-1.20000,1.00000
-0.00015336000,-1.28000,1.00000
-0.00015327999,-1.44000,1.00000
-0.00015320000,-1.52000,1.00000
-0.00015312000,-1.68000,1.00000
-0.00015304000,-1.76000,0.80000
-0.00015296000,-1.84000,1.00000
-0.00015288001,-1.92000,0.80000
-0.00015280000,-2.08000,0.80000
-0.00015271999,-2.16000,0.80000
-0.00015264000,-2.24000,0.60000
-0.00015255999,-2.32000,0.60000
-0.00015248000,-2.48000,0.60000
-0.00015240000,-2.56000,0.60000
-0.00015232000,-2.64000,0.60000
-0.00015224000,-2.72000,0.60000
-0.00015216001,-2.80000,0.60000
-0.00015208000,-2.88000,0.60000
-0.00015199999,-2.96000,0.60000
-0.00015192000,-3.04000,0.60000
-0.00015183999,-3.12000,0.60000
-0.00015176000,-3.20000,0.60000
-0.00015168000,-3.28000,0.40000
-0.00015160000,-3.36000,0.60000
-0.00015152000,-3.52000,0.40000
-0.00015143999,-3.52000,0.40000
-0.00015136000,-3.68000,1.00000
-0.00015127999,-3.76000,0.80000
-0.00015120000,-3.84000,1.00000
-0.00015112000,-3.92000,0.60000
-0.00015104000,-4.00000,0.80000
-0.00015096000,-4.00000,0.40000
-0.00015088001,-4.16000,0.60000
-0.00015080000,-4.16000,0.40000
-0.00015071999,-4.16000,0.60000
-0.00015064000,-4.24000,0.40000
-0.00015055999,-4.24000,0.60000
-0.00015048000,-4.24000,0.40000
-0.00015040000,-4.32000,0.40000
-0.00015032000,-4.32000,0.20000
-0.00015024000,-4.32000,0.40000
-0.00015016001,-4.40000,0.20000
-0.00015008000,-4.32000,0.40000
-0.00014999999,-4.40000,0.40000
-0.00014992000,-4.32000,0.40000
-0.00014983999,-4.32000,0.20000
-0.00014976000,-4.32000,0.40000
-0.00014968000,-4.32000,0.20000
-0.00014960000,-4.32000,0.40000
-0.00014952000,-4.32000,0.20000
-0.00014944001,-4.32000,0.20000
-0.00014936000,-4.32000,0.20000
-0.00014927999,-4.24000,0.40000
-0.00014920000,-4.24000,0.00
-0.00014911999,-4.24000,0.20000
-0.00014904000,-4.16000,0.00
-0.00014896000,-4.16000,0.20000
-0.00014888000,-4.16000,-0.20000
-0.00014880000,-4.16000,0.20000
-0.00014872001,-4.00000,-0.20000
-0.00014864000,-3.92000,0.00
-0.00014855999,-3.92000,-0.20000
-0.00014848000,-3.84000,-0.20000
-0.00014839999,-3.84000,-0.40000
-0.00014832000,-3.76000,-0.20000
-0.00014824000,-3.76000,-0.40000
-0.00014816000,-3.68000,-0.40000
-0.00014808000,-3.60000,-0.40000
-0.00014799999,-3.52000,-0.40000
-0.00014792000,-3.52000,-0.60000
-0.00014783999,-3.28000,-0.40000
-0.00014776000,-3.28000,-0.60000
-0.00014768000,-3.20000,-0.60000
-0.00014760000,-3.12000,-0.80000
-0.00014752000,-2.96000,-0.60000
-0.00014744001,-2.88000,-0.80000
-0.00014736000,-2.80000,-0.80000
-0.00014727999,-2.80000,-1.00000
-0.00014720000,-2.56000,-1.00000
-0.00014711999,-2.56000,-1.20000
-0.00014704000,-2.48000,-1.20000
-0.00014696000,-2.40000,-1.20000
-0.00014688000,-2.24000,-1.20000
-0.00014680000,-2.16000,-1.20000
-0.00014672001,-2.08000,-1.20000
-0.00014664000,-1.92000,-1.40000
-0.00014655999,-1.84000,-1.20000
-0.00014648000,-1.76000,-1.40000
-0.00014639999,-1.60000,-1.40000
-0.00014632000,-1.52000,-1.40000
-0.00014624000,-1.44000,-1.40000
-0.00014616000,-1.28000,-1.40000
-0.00014608000,-1.20000,-1.40000
-0.00014600001,-1.04000,-1.40000
-0.00014592000,-0.88000,-1.40000
-0.00014583999,-0.88000,-1.40000
-0.00014576000,-0.72000,-1.40000
-0.00014567999,-0.64000,-1.40000
-0.00014560000,-0.48000,-1.20000
-0.00014552000,-0.32000,-1.40000
-0.00014544000,-0.24000,-1.20000
-0.00014536000,-0.16000,-1.20000
-0.00014528001,0.00,-1.20000
-0.00014520000,0.08000,-1.20000
-0.00014511999,0.24000,-1.20000
-0.00014504000,0.40000,-1.00000
-0.00014495999,0.48000,-1.00000
-0.00014488000,0.56000,-1.00000
-0.00014480000,0.72000,-1.00000
-0.00014472000,0.80000,-0.80000
-0.00014464000,0.96000,-0.80000
-0.00014455999,1.04000,-0.80000
-0.00014448000,1.12000,-0.80000
-0.00014439999,1.28000,-0.80000
-0.00014432000,1.36000,-0.60000
-0.00014424000,1.52000,-0.60000
-0.00014416000,1.60000,-0.60000
-0.00014408000,1.68000,-0.60000
-0.00014400001,1.76000,-0.60000
-0.00014392000,1.92000,-0.40000
-0.00014383999,2.00000,-0.40000
-0.00014376000,2.16000,-0.40000
-0.00014367999,2.16000,-0.40000
-0.00014360000,2.24000,-0.40000
-0.00014352000,2.32000,-0.40000
-0.00014344000,2.48000,-0.40000
-0.00014336000,2.64000,-0.40000
-0.00014328001,2.64000,-0.40000
-0.00014320000,2.80000,-0.40000
-0.00014311999,2.88000,-0.20000
-0.00014304000,2.96000,-0.20000
-0.00014295999,2.96000,-0.20000
-0.00014288000,3.12000,-0.20000
-0.00014280000,3.20000,-0.20000
-0.00014272000,3.28000,-0.20000
-0.00014264000,3.36000,-0.20000
-0.00014256001,3.36000,-0.20000
-0.00014248000,3.60000,-0.20000
-0.00014239999,3.60000,-0.20000
-0.00014232000,3.60000,0.00
-0.00014223999,3.84000,0.20000
-0.00014216000,4.00000,-0.20000
-0.00014208000,4.00000,0.20000
-0.00014200000,4.00000,0.00
-0.00014192000,4.16000,0.20000
-0.00014184001,4.24000,0.20000
-0.00014176000,4.24000,0.20000
-0.00014167999,4.32000,0.00
-0.00014160000,4.32000,0.20000
-0.00014151999,4.40000,0.20000
-0.00014144000,4.32000,0.20000
-0.00014136000,4.40000,0.20000
-0.00014128000,4.40000,0.20000
-0.00014120000,4.48000,0.20000
-0.00014111999,4.48000,0.20000
-0.00014104000,4.48000,0.20000
-0.00014095999,4.48000,0.20000
-0.00014088000,4.48000,0.20000
-0.00014080000,4.48000,0.20000
-0.00014072000,4.48000,0.20000
-0.00014064000,4.48000,0.20000
-0.00014056001,4.48000,0.40000
-0.00014048000,4.48000,0.40000
-0.00014039999,4.40000,0.40000
-0.00014032000,4.48000,0.20000
-0.00014023999,4.32000,0.40000
-0.00014016000,4.40000,0.20000
-0.00014008000,4.32000,0.40000
-0.00014000000,4.32000,0.40000
-0.00013992000,4.32000,0.60000
-0.00013984001,4.32000,0.40000
-0.00013976000,4.24000,0.60000
-0.00013967999,4.24000,0.40000
-0.00013960000,4.16000,0.60000
-0.00013951999,4.16000,0.40000
-0.00013944000,4.08000,0.60000
-0.00013936000,3.92000,0.60000
-0.00013928000,3.92000,0.60000
-0.00013920000,3.92000,0.60000
-0.00013912001,3.84000,1.00000
-0.00013904000,3.68000,0.80000
-0.00013895999,3.68000,1.00000
-0.00013888000,3.68000,1.00000
-0.00013879999,3.52000,1.00000
-0.00013872000,3.52000,1.00000
-0.00013864000,3.36000,1.20000
-0.00013856000,3.28000,1.00000
-0.00013848000,3.20000,1.20000
-0.00013840001,3.04000,1.20000
-0.00013832000,2.96000,1.20000
-0.00013823999,2.88000,1.20000
-0.00013816000,2.80000,1.40000
-0.00013807999,2.72000,1.20000
-0.00013800000,2.56000,1.60000
-0.00013792000,2.56000,1.40000
-0.00013784000,2.40000,1.60000
-0.00013776000,2.32000,1.40000
-0.00013767999,2.24000,1.80000
-0.00013760000,2.16000,1.60000
-0.00013751999,2.00000,1.80000
-0.00013744000,1.92000,1.60000
-0.00013736000,1.76000,1.80000
-0.00013728000,1.68000,1.80000
-0.00013720000,1.60000,1.80000
-0.00013712001,1.44000,1.80000
-0.00013704000,1.36000,2.00000
-0.00013695999,1.20000,1.80000
-0.00013688000,1.04000,2.00000
-0.00013679999,1.04000,1.80000
-0.00013672000,0.88000,2.00000
-0.00013664000,0.80000,1.80000
-0.00013656000,0.64000,1.80000
-0.00013648000,0.48000,1.80000
-0.00013640001,0.40000,1.80000
-0.00013632000,0.32000,1.60000
-0.00013623999,0.24000,1.60000
-0.00013616000,0.08000,1.40000
-0.00013607999,0.00,1.60000
-0.00013600000,-0.24000,1.40000
-0.00013592000,-0.32000,1.40000
-0.00013584000,-0.40000,1.40000
-0.00013576000,-0.56000,1.40000
-0.00013568001,-0.64000,1.20000
-0.00013560000,-0.80000,1.20000
-0.00013551999,-0.88000,1.20000
-0.00013544000,-0.96000,1.20000
-0.00013535999,-1.04000,1.20000
-0.00013528000,-1.20000,1.00000
-0.00013520000,-1.28000,1.00000
-0.00013512000,-1.44000,1.00000
-0.00013504000,-1.52000,1.00000
-0.00013496001,-1.60000,1.00000
-0.00013488000,-1.68000,0.80000
-0.00013479999,-1.84000,1.00000
-0.00013472000,-1.92000,0.80000
-0.00013463999,-2.00000,0.80000
-0.00013456000,-2.16000,0.80000
-0.00013448000,-2.24000,0.80000
-0.00013440000,-2.24000,0.60000
-0.00013432000,-2.40000,0.80000
-0.00013424001,-2.48000,0.60000
-0.00013416000,-2.56000,0.60000
-0.00013407999,-2.72000,0.60000
-0.00013400000,-2.80000,0.60000
-0.00013392000,-2.80000,0.60000
-0.00013384000,-2.96000,0.60000
-0.00013376000,-2.96000,0.40000
-0.00013368001,-3.12000,0.60000
-0.00013360000,-3.20000,0.40000
-0.00013351999,-3.28000,0.40000
-0.00013344000,-3.36000,0.40000
-0.00013335999,-3.52000,0.40000
-0.00013328000,-3.52000,0.40000
-0.00013320000,-3.60000,0.60000
-0.00013312000,-3.68000,0.80000
-0.00013304000,-3.84000,0.80000
-0.00013296001,-3.92000,0.80000
-0.00013288000,-3.92000,0.40000
-0.00013279999,-4.00000,0.60000
-0.00013272000,-4.08000,0.40000
-0.00013263999,-4.16000,0.60000
-0.00013256000,-4.16000,0.40000
-0.00013248000,-4.24000,0.60000
-0.00013240000,-4.24000,0.40000
-0.00013232000,-4.24000,0.40000
-0.00013224001,-4.32000,0.40000
-0.00013216000,-4.32000,0.40000
-0.00013207999,-4.32000,0.40000
-0.00013200000,-4.32000,0.40000
-0.00013191999,-4.40000,0.20000
-0.00013184000,-4.40000,0.40000
-0.00013176000,-4.32000,0.20000
-0.00013168000,-4.40000,0.40000
-0.00013160000,-4.40000,0.20000
-0.00013152001,-4.32000,0.40000
-0.00013144000,-4.40000,0.20000
-0.00013135999,-4.32000,0.20000
-0.00013128000,-4.32000,0.20000
-0.00013119999,-4.32000,0.20000
-0.00013112000,-4.24000,0.20000
-0.00013104000,-4.24000,0.20000
-0.00013096000,-4.24000,0.00
-0.00013088000,-4.24000,0.20000
-0.00013080001,-4.16000,0.00
-0.00013072000,-4.16000,0.00
-0.00013063999,-4.16000,0.00
-0.00013056000,-4.08000,0.00
-0.00013048000,-3.92000,-0.20000
-0.00013040000,-3.92000,0.00
-0.00013032000,-3.92000,-0.20000
-0.00013024001,-3.84000,-0.20000
-0.00013016000,-3.84000,-0.20000
-0.00013007999,-3.76000,-0.20000
-0.00013000000,-3.68000,-0.40000
-0.00012991999,-3.60000,-0.20000
-0.00012984000,-3.52000,-0.60000
-0.00012976000,-3.52000,-0.40000
-0.00012968000,-3.28000,-0.60000
-0.00012960000,-3.28000,-0.40000
-0.00012952001,-3.12000,-0.60000
-0.00012944000,-3.12000,-0.60000
-0.00012935999,-2.96000,-0.80000
-0.00012928000,-2.88000,-0.80000
-0.00012919999,-2.80000,-1.00000
-0.00012912000,-2.80000,-0.80000
-0.00012904000,-2.64000,-1.00000
-0.00012896000,-2.56000,-1.00000
-0.00012888000,-2.48000,-1.20000
-0.00012880001,-2.32000,-1.00000
-0.00012872000,-2.24000,-1.20000
-0.00012863999,-2.16000,-1.20000
-0.00012856000,-2.08000,-1.40000
-0.00012847999,-1.92000,-1.20000
-0.00012840000,-1.84000,-1.40000
-0.00012832000,-1.76000,-1.20000
-0.00012824000,-1.60000,-1.40000
-0.00012816000,-1.52000,-1.40000
-0.00012808001,-1.44000,-1.40000
-0.00012800000,-1.28000,-1.40000
-0.00012791999,-1.20000,-1.40000
-0.00012784000,-1.12000,-1.20000
-0.00012775999,-0.96000,-1.40000
-0.00012768000,-0.88000,-1.40000
-0.00012760000,-0.72000,-1.40000
-0.00012752000,-0.64000,-1.20000
-0.00012744000,-0.48000,-1.40000
-0.00012736001,-0.40000,-1.20000
-0.00012728000,-0.24000,-1.40000
-0.00012719999,-0.16000,-1.20000
-0.00012712000,0.00,-1.20000
-0.00012704000,0.08000,-1.00000
-0.00012696000,0.24000,-1.20000
-0.00012688000,0.32000,-1.00000
-0.00012680001,0.40000,-1.00000
-0.00012672000,0.56000,-1.00000
-0.00012663999,0.72000,-1.00000
-0.00012656000,0.80000,-0.80000
-0.00012647999,0.96000,-0.80000
-0.00012640000,1.04000,-0.60000
-0.00012632000,1.12000,-0.80000
-0.00012624000,1.28000,-0.60000
-0.00012616000,1.36000,-0.80000
-0.00012608001,1.44000,-0.60000
-0.00012600000,1.52000,-0.60000
-0.00012591999,1.68000,-0.60000
-0.00012584000,1.76000,-0.60000
-0.00012575999,1.92000,-0.40000
-0.00012568000,1.92000,-0.60000
-0.00012560000,2.08000,-0.60000
-0.00012552000,2.16000,-0.40000
-0.00012544000,2.32000,-0.40000
-0.00012536001,2.32000,-0.40000
-0.00012528000,2.48000,-0.40000
-0.00012519999,2.56000,-0.40000
-0.00012512000,2.64000,-0.20000
-0.00012503999,2.72000,-0.40000
-0.00012496000,2.88000,-0.40000
-0.00012488000,2.96000,-0.40000
-0.00012480000,2.96000,-0.20000
-0.00012472000,3.04000,-0.20000
-0.00012464001,3.20000,-0.20000
-0.00012456000,3.28000,-0.20000
-0.00012447999,3.28000,-0.20000
-0.00012440000,3.36000,-0.20000
-0.00012431999,3.36000,-0.20000
-0.00012424000,3.60000,-0.20000
-0.00012416000,3.60000,-0.20000
-0.00012408000,3.76000,-0.40000
-0.00012400000,3.92000,0.20000
-0.00012392001,4.00000,-0.20000
-0.00012384000,4.08000,0.20000
-0.00012375999,4.16000,0.00
-0.00012368000,4.16000,0.40000
-0.00012360000,4.32000,0.00
-0.00012352000,4.24000,0.40000
-0.00012344000,4.32000,0.00
-0.00012336001,4.32000,0.40000
-0.00012328000,4.40000,0.00
-0.00012319999,4.40000,0.20000
-0.00012312000,4.40000,0.00
-0.00012303999,4.48000,0.40000
-0.00012296000,4.40000,0.00
-0.00012288000,4.48000,0.40000
-0.00012280000,4.48000,0.00
-0.00012272000,4.56000,0.40000
-0.00012264001,4.48000,0.00
-0.00012256000,4.56000,0.40000
-0.00012247999,4.56000,0.00
-0.00012240000,4.40000,0.40000
-0.00012231999,4.48000,0.20000
-0.00012224000,4.48000,0.40000
-0.00012216000,4.48000,0.20000
-0.00012208000,4.40000,0.40000
-0.00012200000,4.48000,0.20000
-0.00012192000,4.40000,0.40000
-0.00012184000,4.32000,0.20000
-0.00012176000,4.32000,0.40000
-0.00012168000,4.32000,0.20000
-0.00012160000,4.24000,0.40000
-0.00012152000,4.24000,0.40000
-0.00012144000,4.16000,0.60000
-0.00012136000,4.16000,0.40000
-0.00012128000,4.08000,0.60000
-0.00012120000,4.00000,0.40000
-0.00012112000,4.00000,0.60000
-0.00012104000,3.92000,0.60000
-0.00012096000,3.84000,0.80000
-0.00012088000,3.76000,0.80000
-0.00012080000,3.68000,1.00000
-0.00012072000,3.68000,0.60000
-0.00012064000,3.60000,1.00000
-0.00012056000,3.36000,1.00000
-0.00012048000,3.36000,1.00000
-0.00012040000,3.28000,1.00000
-0.00012032000,3.20000,1.20000
-0.00012024000,3.04000,1.00000
-0.00012016000,2.96000,1.20000
-0.00012008000,2.88000,1.20000
-0.00012000000,2.88000,1.20000
-0.00011992000,2.72000,1.40000
-0.00011984000,2.64000,1.40000
-0.00011976000,2.48000,1.40000
-0.00011968000,2.40000,1.40000
-0.00011960000,2.40000,1.60000
-0.00011952000,2.24000,1.60000
-0.00011944000,2.16000,1.80000
-0.00011936000,2.00000,1.80000
-0.00011928000,1.92000,1.80000
-0.00011920000,1.76000,1.80000
-0.00011912000,1.68000,1.80000
-0.00011904000,1.60000,1.80000
-0.00011896000,1.52000,1.80000
-0.00011888000,1.36000,1.80000
-0.00011880000,1.28000,1.80000
-0.00011872000,1.20000,1.80000
-0.00011864000,1.04000,1.80000
-0.00011856000,0.96000,1.80000
-0.00011848000,0.80000,1.80000
-0.00011840000,0.72000,1.80000
-0.00011832000,0.56000,1.60000
-0.00011824000,0.40000,1.80000
-0.00011816000,0.40000,1.60000
-0.00011808000,0.32000,1.60000
-0.00011800000,0.08000,1.60000
-0.00011792000,0.00,1.40000
-0.00011784000,-0.08000,1.40000
-0.00011776000,-0.24000,1.40000
-0.00011768000,-0.32000,1.40000
-0.00011760000,-0.48000,1.20000
-0.00011752000,-0.64000,1.20000
-0.00011744000,-0.72000,1.20000
-0.00011736000,-0.88000,1.20000
-0.00011728000,-0.96000,1.20000
-0.00011720000,-1.04000,1.20000
-0.00011712000,-1.12000,1.20000
-0.00011704000,-1.28000,1.00000
-0.00011696000,-1.36000,1.00000
-0.00011688000,-1.52000,1.00000
-0.00011680000,-1.60000,1.00000
-0.00011672000,-1.76000,1.00000
-0.00011664000,-1.84000,0.80000
-0.00011656000,-1.84000,1.00000
-0.00011648000,-2.00000,0.80000
-0.00011640000,-2.16000,0.80000
-0.00011632000,-2.24000,0.80000
-0.00011624000,-2.32000,0.80000
-0.00011616000,-2.40000,0.60000
-0.00011608000,-2.48000,0.80000
-0.00011600000,-2.56000,0.60000
-0.00011592000,-2.64000,0.60000
-0.00011584000,-2.80000,0.60000
-0.00011576000,-2.88000,0.60000
-0.00011568000,-2.88000,0.60000
-0.00011560000,-2.96000,0.60000
-0.00011552000,-3.04000,0.40000
-0.00011544000,-3.12000,0.40000
-0.00011536000,-3.20000,0.60000
-0.00011528000,-3.28000,0.60000
-0.00011520000,-3.36000,0.60000
-0.00011512000,-3.52000,0.40000
-0.00011504000,-3.60000,0.40000
-0.00011496000,-3.68000,0.80000
-0.00011488000,-3.76000,0.60000
-0.00011480000,-3.92000,0.80000
-0.00011472000,-4.00000,0.60000
-0.00011464000,-4.00000,0.80000
-0.00011456000,-4.08000,0.40000
-0.00011448000,-4.08000,0.80000
-0.00011440000,-4.16000,0.40000
-0.00011432000,-4.24000,0.60000
-0.00011424000,-4.24000,0.40000
-0.00011416000,-4.24000,0.60000
-0.00011408000,-4.24000,0.40000
-0.00011400000,-4.32000,0.60000
-0.00011392000,-4.32000,0.40000
-0.00011384000,-4.32000,0.40000
-0.00011376000,-4.32000,0.40000
-0.00011368000,-4.32000,0.40000
-0.00011360000,-4.32000,0.20000
-0.00011352000,-4.40000,0.40000
-0.00011344000,-4.40000,0.20000
-0.00011336000,-4.32000,0.40000
-0.00011328000,-4.32000,0.20000
-0.00011320000,-4.32000,0.40000
-0.00011312000,-4.24000,0.20000
-0.00011304000,-4.32000,0.20000
-0.00011296000,-4.32000,0.20000
-0.00011288000,-4.24000,0.20000
-0.00011280000,-4.24000,0.20000
-0.00011272000,-4.24000,0.00
-0.00011264000,-4.16000,0.00
-0.00011256000,-4.16000,0.20000
-0.00011248000,-4.16000,0.00
-0.00011240000,-4.08000,-0.20000
-0.00011232000,-4.00000,0.00
-0.00011224000,-4.00000,-0.20000
-0.00011216000,-3.84000,-0.20000
-0.00011208000,-3.84000,-0.20000
-0.00011200000,-3.84000,-0.20000
-0.00011192000,-3.76000,-0.20000
-0.00011184000,-3.76000,-0.20000
-0.00011176000,-3.68000,-0.40000
-0.00011168000,-3.60000,-0.40000
-0.00011160000,-3.52000,-0.60000
-0.00011152000,-3.36000,-0.40000
-0.00011144000,-3.28000,-0.60000
-0.00011136000,-3.20000,-0.40000
-0.00011128000,-3.12000,-0.60000
-0.00011120000,-3.04000,-0.60000
-0.00011112000,-2.96000,-0.80000
-0.00011104000,-2.88000,-0.80000
-0.00011096000,-2.80000,-1.00000
-0.00011088000,-2.72000,-0.80000
-0.00011080000,-2.56000,-1.00000
-0.00011072000,-2.48000,-1.00000
-0.00011064000,-2.40000,-1.20000
-0.00011056000,-2.24000,-1.20000
-0.00011048000,-2.24000,-1.20000
-0.00011040000,-2.16000,-1.20000
-0.00011032000,-2.00000,-1.20000
-0.00011024000,-1.92000,-1.20000
-0.00011016000,-1.76000,-1.40000
-0.00011008000,-1.68000,-1.40000
-0.00011000000,-1.52000,-1.40000
-0.00010992000,-1.44000,-1.40000
-0.00010984000,-1.28000,-1.40000
-0.00010976000,-1.20000,-1.40000
-0.00010968000,-1.12000,-1.40000
-0.00010960000,-1.04000,-1.40000
-0.00010952000,-0.88000,-1.40000
-0.00010944000,-0.80000,-1.40000
-0.00010936000,-0.64000,-1.40000
-0.00010928000,-0.56000,-1.20000
-0.00010920000,-0.40000,-1.40000
-0.00010912000,-0.32000,-1.20000
-0.00010904000,-0.24000,-1.40000
-0.00010896000,-0.16000,-1.20000
-0.00010888000,0.08000,-1.20000
-0.00010880000,0.16000,-1.20000
-0.00010872000,0.24000,-1.20000
-0.00010864000,0.40000,-1.00000
-0.00010856000,0.48000,-1.00000
-0.00010848000,0.64000,-1.00000
-0.00010840000,0.80000,-1.00000
-0.00010832000,0.88000,-0.80000
-0.00010824000,1.04000,-0.80000
-0.00010816000,1.04000,-0.80000
-0.00010808000,1.20000,-0.80000
-0.00010800000,1.28000,-0.60000
-0.00010792000,1.36000,-0.60000
-0.00010784000,1.52000,-0.60000
-0.00010776000,1.68000,-0.60000
-0.00010768000,1.76000,-0.60000
-0.00010760000,1.84000,-0.60000
-0.00010752000,2.00000,-0.60000
-0.00010744000,2.00000,-0.60000
-0.00010736000,2.16000,-0.40000
-0.00010728000,2.24000,-0.40000
-0.00010720000,2.32000,-0.40000
-0.00010712000,2.40000,-0.40000
-0.00010704000,2.56000,-0.40000
-0.00010696000,2.64000,-0.20000
-0.00010688000,2.72000,-0.20000
-0.00010680000,2.80000,-0.20000
-0.00010672000,2.88000,-0.20000
-0.00010664000,2.96000,-0.20000
-0.00010656000,3.04000,-0.20000
-0.00010648000,3.12000,-0.20000
-0.00010640000,3.20000,-0.20000
-0.00010632000,3.28000,-0.20000
-0.00010624000,3.36000,0.00
-0.00010616000,3.52000,-0.20000
-0.00010608000,3.60000,-0.20000
-0.00010600000,3.68000,-0.20000
-0.00010592000,3.68000,0.20000
-0.00010584000,3.84000,-0.40000
-0.00010576000,4.00000,0.20000
-0.00010568000,4.08000,0.00
-0.00010560000,4.16000,0.40000
-0.00010552000,4.16000,0.00
-0.00010544000,4.24000,0.40000
-0.00010536000,4.32000,0.00
-0.00010528000,4.32000,0.40000
-0.00010520000,4.32000,0.00
-0.00010512000,4.32000,0.40000
-0.00010504000,4.40000,0.00
-0.00010496000,4.40000,0.40000
-0.00010488000,4.40000,0.20000
-0.00010480000,4.48000,0.40000
-0.00010472000,4.48000,0.00
-0.00010464000,4.48000,0.40000
-0.00010456000,4.48000,0.00
-0.00010448000,4.48000,0.40000
-0.00010440000,4.48000,0.20000
-0.00010432000,4.56000,0.40000
-0.00010424000,4.48000,0.20000
-0.00010416000,4.56000,0.40000
-0.00010408000,4.40000,0.20000
-0.00010400000,4.40000,0.40000
-0.00010392000,4.48000,0.20000
-0.00010384000,4.40000,0.40000
-0.00010376000,4.40000,0.20000
-0.00010368000,4.32000,0.40000
-0.00010360000,4.32000,0.20000
-0.00010352000,4.32000,0.40000
-0.00010344000,4.32000,0.40000
-0.00010336000,4.24000,0.60000
-0.00010328000,4.16000,0.40000
-0.00010320000,4.16000,0.60000
-0.00010312000,4.08000,0.40000
-0.00010304000,4.00000,0.60000
-0.00010296000,4.00000,0.60000
-0.00010288000,3.92000,0.80000
-0.00010280000,3.84000,0.60000
-0.00010272000,3.76000,0.80000
-0.00010264000,3.68000,0.80000
-0.00010256000,3.68000,0.80000
-0.00010248000,3.60000,1.00000
-0.00010240000,3.52000,1.00000
-0.00010232000,3.36000,1.00000
-0.00010224000,3.28000,1.00000
-0.00010216000,3.20000,1.00000
-0.00010208000,3.20000,1.20000
-0.00010200000,3.04000,1.20000
-0.00010192000,2.96000,1.20000
-0.00010184000,2.80000,1.20000
-0.00010176000,2.80000,1.40000
-0.00010168000,2.64000,1.20000
-0.00010160000,2.56000,1.40000
-0.00010152000,2.48000,1.40000
-0.00010144000,2.40000,1.60000
-0.00010136000,2.32000,1.60000
-0.00010128000,2.16000,1.80000
-0.00010120000,2.00000,1.80000
-0.00010112000,1.92000,1.80000
-0.00010104000,1.84000,1.80000
-0.00010096000,1.68000,1.80000
-0.00010088000,1.60000,1.80000
-0.00010080000,1.52000,1.80000
-0.00010072000,1.36000,1.80000
-0.00010064000,1.28000,1.80000
-0.00010056000,1.20000,1.80000
-0.00010048000,1.04000,1.80000
-0.00010040000,1.04000,1.80000
-0.00010032000,0.88000,1.80000
-0.00010024000,0.72000,1.80000
-0.00010016000,0.56000,1.80000
-0.00010008000,0.48000,1.80000
-0.00010000000,0.40000,1.80000
-0.00009992000,0.24000,1.60000
-0.00009984000,0.16000,1.40000
-0.00009976000,0.00,1.40000
-0.00009968000,-0.08000,1.40000
-0.00009960000,-0.24000,1.40000
-0.00009952000,-0.32000,1.40000
-0.00009944000,-0.40000,1.20000
-0.00009936000,-0.56000,1.20000
-0.00009928000,-0.64000,1.20000
-0.00009920000,-0.80000,1.20000
-0.00009912000,-0.88000,1.20000
-0.00009904000,-1.04000,1.20000
-0.00009896000,-1.12000,1.20000
-0.00009888000,-1.20000,1.00000
-0.00009880000,-1.36000,1.00000
-0.00009872000,-1.44000,1.00000
-0.00009864000,-1.52000,1.00000
-0.00009856000,-1.68000,1.00000
-0.00009848000,-1.84000,1.00000
-0.00009840000,-1.84000,0.80000
-0.00009832000,-1.92000,1.00000
-0.00009824000,-2.08000,0.80000
-0.00009816000,-2.16000,0.80000
-0.00009808000,-2.24000,0.80000
-0.00009800000,-2.32000,0.80000
-0.00009792000,-2.48000,0.60000
-0.00009784000,-2.56000,0.80000
-0.00009776000,-2.64000,0.40000
-0.00009768000,-2.72000,0.80000
-0.00009760000,-2.80000,0.60000
-0.00009752000,-2.88000,0.60000
-0.00009744000,-2.96000,0.60000
